29.05 0.000580 0.000152 -0.666932
29.1 0.000557 0.000152 -0.666932
29.15 0.000534 0.000152 -0.666932
29.2 0.000511 0.000152 -0.666932
29.25 0.000488 0.000152 -0.666932
29.3 0.000465 0.000152 -0.666932
29.35 0.000441 0.000152 -0.666932
29.4 0.000418 0.000152 -0.666932
29.45 0.000394 0.000152 -0.666932
29.5 0.000370 0.000152 -0.666932
29.55 0.000346 0.000152 -0.666932
29.6 0.000322 0.000152 -0.666933
29.65 0.000298 0.000152 -0.666933
29.7 0.000274 0.000152 -0.666933
29.75 0.000249 0.000152 -0.666933
29.8 0.000225 0.000152 -0.666933
29.85 0.000200 0.000153 -0.666933
29.9 0.000176 0.000153 -0.666933
29.95 0.000151 0.000153 -0.666933
30 0.000126 0.000153 -0.666933
30.05 0.000101 0.000153 -0.666933
30.1 0.000076 0.000153 -0.666933
30.15 0.000051 0.000153 -0.666933
30.2 0.000025 0.000153 -0.666933
30.25 -0.000000 0.000153 -0.666933
30.3 -0.000025 0.000153 -0.666934
30.35 -0.000051 0.000153 -0.666934
30.4 -0.000076 0.000153 -0.666934
30.45 -0.000102 0.000153 -0.666934
30.5 -0.000128 0.000153 -0.666934
30.55 -0.000153 0.000153 -0.666934
30.6 -0.000179 0.000153 -0.666934
30.65 -0.000205 0.000153 -0.666934
30.7 -0.000231 0.000153 -0.666934
30.75 -0.000257 0.000153 -0.666934
30.8 -0.000283 0.000153 -0.666934
30.85 -0.000309 0.000153 -0.666934
30.9 -0.000335 0.000154 -0.666934
30.95 -0.000361 0.000154 -0.666935
31 -0.000387 0.000154 -0.666935
31.05 -0.000413 0.000154 -0.666935
31.1 -0.000440 0.000154 -0.666935
31.15 -0.000466 0.000154 -0.666935
31.2 -0.000492 0.000154 -0.666935
31.25 -0.000518 0.000154 -0.666935
31.3 -0.000544 0.000154 -0.666935
31.35 -0.000571 0.000154 -0.666935
31.4 -0.000597 0.000154 -0.666935
31.45 -0.000623 0.000154 -0.666935
31.5 -0.000649 0.000154 -0.666935
31.55 -0.000676 0.000154 -0.666935
31.6 -0.000702 0.000154 -0.666935
31.65 -0.000728 0.000154 -0.666936
31.7 -0.000754 0.000154 -0.666936
31.75 -0.000780 0.000154 -0.666936
31.8 -0.000806 0.000154 -0.666936
31.85 -0.000833 0.000154 -0.666936
31.9 -0.000859 0.000154 -0.666936
31.95 -0.000885 0.000154 -0.666936
32 -0.000911 0.000154 -0.666936
32.05 -0.000937 0.000154 -0.666936
32.1 -0.000963 0.000154 -0.666936
32.15 -0.000989 0.000154 -0.666936
32.2 -0.001015 0.000154 -0.666936
32.25 -0.001041 0.000154 -0.666936
32.3 -0.001066 0.000154 -0.666937
32.35 -0.001092 0.000154 -0.666937
32.4 -0.001118 0.000154 -0.666937
32.45 -0.001144 0.000154 -0.666937
32.5 -0.001169 0.000154 -0.666937
32.55 -0.001195 0.000154 -0.666937
32.6 -0.001220 0.000154 -0.666937
32.65 -0.001246 0.000154 -0.666937
32.7 -0.001271 0.000154 -0.666937
32.75 -0.001296 0.000154 -0.666937
32.8 -0.001322 0.000155 -0.666937
32.85 -0.001347 0.000155 -0.666937
32.9 -0.001372 0.000155 -0.666937
32.95 -0.001397 0.000155 -0.666937
33 -0.001422 0.000155 -0.666938
33.05 -0.001446 0.000155 -0.666938
33.1 -0.001471 0.000155 -0.666938
33.15 -0.001495 0.000155 -0.666938
33.2 -0.001520 0.000155 -0.666938
33.25 -0.001544 0.000155 -0.666938
33.3 -0.001569 0.000155 -0.666938
33.35 -0.001593 0.000155 -0.666938
33.4 -0.001617 0.000155 -0.666938
33.45 -0.001641 0.000155 -0.666938
33.5 -0.001664 0.000155 -0.666938
33.55 -0.001688 0.000155 -0.666938
33.6 -0.001711 0.000155 -0.666938
33.65 -0.001735 0.000155 -0.666938
33.7 -0.001758 0.000154 -0.666938
33.75 -0.001781 0.000154 -0.666939
33.8 -0.001804 0.000154 -0.666939
33.85 -0.001827 0.000154 -0.666939
33.9 -0.001849 0.000154 -0.666939
33.95 -0.001872 0.000154 -0.666939
34 -0.001894 0.000154 -0.666939
34.05 -0.001916 0.000154 -0.666939
34.1 -0.001938 0.000154 -0.666939
34.15 -0.001960 0.000154 -0.666939
34.2 -0.001981 0.000154 -0.666939
